1826660,Comedy Drama ,nm1572716 nm2610869 nm0586480 nm3309334 ,10/4/2012,nm1213790 ,Russian,Russia,A story about things that are really important in life.,,,
1017451,Biography Drama Music ,nm0829576 nm0266824 nm0788335 nm1886524 ,4/8/2010,nm0797455 ,English,USA,A coming-of-age biopic about '70s teenage band The Runaways.,,,
61787,Western ,nm0001258 nm0001673 nm0752813 nm0758692 ,10/10/1967,nm0836328 ,English,USA,Marshal Wyatt Earp kills a couple of men of the Clanton-gang in a fight. In revenge Clanton's thugs kill the marshal's brother. Thus,,,
338309,Drama ,nm1270590 nm0526616 nm0803890 nm0350451 ,9/26/2003,nm0405632 ,Swedish Finnish,Sweden Denmark,Erik is expelled from school for fighting. He ends up at a private boarding school where the senior students control the young ones...,,,
815138,Crime Drama Thriller ,nm0000378 nm0719637 nm1544100 nm0735226 ,7/18/2008,nm2291380 ,English,USA,The lives of two strangers - a struggling mother and a gambling addict - meet in tragedy. Years pass,,,
2275794,Comedy Romance ,nm1405359 nm0004626 nm0712437 nm0451600 ,11/22/2013,nm1159647 ,English Hindi Tamil Gujarati,India,A brat who does not care about family business or the relationships in life,,,
78869,Action Adventure Family Sci-Fi ,nm0001703 nm0000578 nm0001233 nm0098733 ,12/21/1979,nm0625379 ,English,USA,A research vessel finds a missing ship,,,
264796,Drama ,nm0159789 nm0000177 nm0000218 nm0540441 ,11/9/2001,nm0005563 ,English,USA,When a man is diagnosed with terminal cancer,,,
1951264,Adventure Sci-Fi ,nm2225369 nm1242688 nm2955013 nm0000450 ,11/22/2013,nm1349376 ,English,USA,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,,,
1465533,Crime Mystery Thriller ,nm0004757 nm0005442 nm0001629 nm0031529 ,,nm0303032 ,English,USA,An heiress who's been shut inside her apartment building for nearly two decades is forced to confront her fears after one of her neighbors is killed and a detective arrives to begin the investigation.,,,
1397514,Action Adventure Comedy Family Fantasy Sci-Fi ,nm1242688 nm0425005 nm0000323 nm0350079 ,2/10/2012,nm0679031 ,English,USA,Sean Anderson partners with his mom's husband on a mission to find his grandfather,,,
1951261,Comedy ,nm0177896 nm0302108 nm1159180 nm0058581 ,5/23/2013,nm0680846 ,English,USA,When one of their own is kidnapped by an angry gangster,,,
2375559,Action Thriller ,nm1121870 nm5305841 nm0621937 nm1004887 ,1/10/2014,nm1335875 ,Telugu,India,Gautham (Mahesh Babu) is in search of the identity of his parents who were killed. He faces a psychological...,,,
105019,Comedy ,nm0941914 nm0539482 nm0524632 nm0941916 ,4/17/1992,nm0912334 ,Dutch,Netherlands,A surreal black comedy set in a decrepit 1960's housing development. When his mother is drawn into sainthood...,,,
140888,Drama ,nm0005244 nm0646737 nm0702479 nm0513913 ,11/20/1998,nm0758574 ,Portuguese German,Brazil France,An emotive journey of a former school teacher,,,
2387559,Comedy Drama ,nm0000681 nm0695435 nm1130627 nm2930503 ,11/22/2013,nm0779433 ,English,USA,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,,,
85333,Drama Horror Mystery Thriller ,nm0330360 nm0007082 nm0000575 nm0698764 ,12/9/1983,nm0000118 ,English,USA,A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.,,,
85334,Comedy Family ,nm0082526 nm0227039 nm0569000 nm0777432 ,11/18/1983,nm0163706 ,English,USA Canada,Ralphie has to convince his parents,,,
212720,Adventure Drama Sci-Fi ,nm0005286 nm0000179 nm0640323 nm0730168 ,6/29/2001,nm0000229 ,English,USA,"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.",,,
401729,Action Adventure Fantasy Sci-Fi ,nm2018237 nm1211488 nm0000353 nm0608090 ,3/9/2012,nm0004056 ,English,USA,Transplanted to Mars,,,
2450186,Horror Thriller ,nm1494818 nm2940487 nm1417392 nm2721580 ,6/28/2013,nm1440023 nm2639032 ,English Indonesian,USA Canada Indonesia,Searching for a missing student,,,
64612,Drama ,nm0004462 nm0264554 nm0056763 nm0900004 ,3/22/1970,nm0006445 ,French,France,The rigid principles of a devout Catholic man are challenged during a one-night stay with Maud,,,
75857,Horror Thriller ,nm0263645 nm0000748 nm0142273 nm0493599 ,1977,nm0052496 nm0622670 ,English,USA,Hunters wound a grizzly bear in a national forest in Alaska. Soon after,,,
1694020,Comedy ,nm0000659 nm0736622 nm0719444 nm1478285 ,12/19/2012,nm0281945 ,English,USA,As inventor Andy Brewster is about to embark on the road trip of a lifetime,,,
1185416,Comedy Romance ,nm0068338 nm0241049 nm0001378 nm0000362 ,1/29/2010,nm0425756 ,English Italian,USA,Beth is a young,,,
435761,Animation Adventure Comedy Family Fantasy ,nm0000158 nm0000741 nm0000349 nm0000885 ,6/18/2010,nm0881279 ,English Spanish,USA,The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college,,,
488120,Crime Drama Mystery Thriller ,nm0000164 nm0331516 nm0000657 nm0683253 ,4/20/2007,nm0387706 ,English,USA Germany,An attorney intent on climbing the career ladder toward success,,,
107711,Action Romance Drama ,nm0000241 nm0000275 nm0001085 nm0505971 ,1/15/1993,nm0363553 ,English,USA,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children...,,,
1925518,Action ,nm1388074 nm0753526 nm1002207 nm2925876 ,5/2/2014,nm1272773 ,Thai,Thailand,When the owner of a major elephant camp is murdered,,,
2633598,Drama Horror Thriller ,nm0318783 nm2219430 nm4112854 nm2511745 ,4/5/2013,nm2219430 nm5470120 ,Hindi,India,Neil Parker is a passionate wildlife photographer who pays more attention to his wildlife than his human life...,,,
892782,Animation Action Adventure Comedy Family Sci-Fi ,nm0000702 nm0933988 nm0170306 nm0736622 ,3/27/2009,nm1224299 nm0970447 ,English,USA,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,,,
478304,Drama Fantasy ,nm0000093 nm0000576 nm1567113 nm4447472 ,5/17/2011,nm0000517 ,English,USA,The story of a family in Waco,,,
290002,Comedy Romance ,nm0001774 nm0000134 nm0001100 nm0001632 ,12/22/2004,nm0005366 ,English Spanish Hebrew,USA,All hell breaks loose when the Byrnes family meets the Focker family for the first time.,,,
92710,Comedy Crime ,nm0000155 nm0001281 nm0047265 nm0000690 ,3/20/1987,nm0933505 ,English,USA Canada,"Bernice ""Bernie"" Rhodenbarr is a burglar by trade",,,
1213648,Crime Drama ,nm0268199 nm0461136 nm0935653 nm0000667 ,11/26/2010,nm1184258 ,English,USA UK,An ex-con with a reputation tries to go straight by working as a handy man for a reclusive actress but this is unfortunately not the wish of London's underground crime lord.,,,
384806,Drama Horror Mystery Thriller ,nm0005351 nm0313534 nm1497548 nm0416596 ,4/15/2005,nm1497918 ,English,USA,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,,,
119177,Drama Romance Sci-Fi Thriller ,nm0000160 nm0000235 nm0000179 nm0000683 ,10/24/1997,nm0629272 ,English Esperanto,USA,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.,,,
897347,Drama Horror Mystery Thriller ,nm0103038 nm0912396 nm0502458 nm1560201 ,5/28/2009,nm0487990 ,English,USA,An ex-con moves into an old apartment building,,,
119174,Drama Mystery Thriller ,nm0000140 nm0000679 nm0000576 nm0714310 ,9/12/1997,nm0000399 ,English Cantonese German,USA,Wealthy San Francisco financier Nicholas Van Orton gets a strange birthday present from wayward brother Conrad: a live-action game that consumes his life.,,,
1592281,Comedy Drama ,nm0931329 nm0736622 nm0798971 nm1378320 ,2/10/2012,nm0001631 ,English,Canada Spain Japan,A happily married woman falls for the artist who lives across the street.,,,
450278,Horror ,nm0379596 nm1277177 nm1898448 nm1319676 ,1/6/2006,nm0744834 ,English Czech German Dutch Slovak Japanese Icelandic Russian Spanish,USA,Three backpackers head to a Slovak city that promises to meet their hedonistic expectations,,,
2608224,Biography Drama History Romance ,nm1833525 nm2415920 nm1920131 nm4198135 ,2/21/2013,nm0258784 ,Turkish,Turkey,In a small Turkish town,,,
473188,Action Crime Drama Thriller ,nm0908094 nm0000401 nm1312575 nm0002076 ,11/17/2007,nm0381273 ,English,USA Germany,A DEA agent provides former Marine Tim Kearney with a way out of his prison sentence: impersonate Bobby Z...,,,
305224,Comedy ,nm0000197 nm0001191 nm0000673 nm0350079 ,4/11/2003,nm0781842 ,English,USA,Sandler plays a businessman who is wrongly sentenced to an anger-management program,,,
48424,Crime Film-Noir Thriller ,nm0000053 nm0001859 nm0001273 nm0322299 ,11/24/1955,nm0001452 ,English,USA,A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid $10,,,
66214,Crime Drama Music ,nm0289038 nm0001396 nm0657848 nm0107894 ,9/4/1970,nm0131910 nm0001676 ,English,UK,Chas,,,
61811,Crime Drama Mystery Thriller ,nm0001627 nm0001768 nm0643105 nm0335519 ,10/14/1967,nm0422484 ,English,USA,An African American police detective is asked to investigate a murder in a racially hostile southern town.,,,
1258972,Action ,nm0000128 nm1087183 nm0005154 nm0753526 ,11/2/2012,nm0753526 ,English,USA Hong Kong,On the hunt for a fabled treasure of gold,,,
1229360,Documentary Music ,nm0656211 nm0857253 nm1226421 nm0942052 ,8/27/2009,nm0346550 ,English,USA,A documentary on the electric guitar from the point of view of three significant rock musicians: the Edge,,,
68767,Action Drama Romance Thriller ,nm0000045 nm0583963 nm0862875 nm0947935 ,3/22/1972,nm0516344 ,Mandarin Cantonese,Hong Kong,A young man seeks vengence for the death of his teacher.,,,
2657138,Comedy ,nm0029502 nm0037118 nm1024046 nm2255271 ,3/4/2014,nm0683578 ,English,USA,From National Lampoon,,,
175526,Comedy Horror Mystery Thriller ,nm0005261 nm0001542 nm0000299 nm0103038 ,8/25/2000,nm0942408 ,English,USA,In the small town of Cherry Falls a masked murderer is killing off the virgins of the local high school.,,,
68768,Western ,nm0000142 nm0000380 nm0768334 nm0835144 ,7/14/1972,nm0836328 ,English Spanish,USA,An ex-bounty hunter reluctantly helps a wealthy landowner and his henchmen track down a Mexican revolutionary leader.,,,
89218,Adventure Comedy Family ,nm0000276 nm0000982 nm0169480 nm0000397 ,6/7/1985,nm0001149 ,English Spanish Cantonese Italian,USA,A group of kids set out on an adventure in search of pirate treasure that could save their homes from foreclosure.,,,
1446192,Animation Adventure Family Fantasy ,nm0413168 nm0000285 nm0279545 nm1517976 ,11/21/2012,nm0709056 ,English French,USA,When the evil spirit Pitch launches an assault on Earth,,,
1901040,Comedy Mystery ,nm0687443 nm0317315 nm0431956 nm1232226 ,8/3/2012,nm1189197 ,English,France USA,Dolph Springer wakes up one morning to realize he has lost the love of his life,,,
349710,Action Drama Thriller ,nm0001618 nm0000237 nm0057150 nm0001598 ,10/1/2004,nm0751221 ,English,USA,Under the watchful eye of his mentor Captain Mike Kennedy,,,
389790,Animation Adventure Comedy Family ,nm0000632 nm0000250 nm0000111 nm0911320 ,11/2/2007,nm0382769 nm0971239 ,English,USA Australia,Barry B. Benson,,,
1408101,Action Adventure Sci-Fi ,nm1517976 nm0704270 nm0757855 nm1212722 ,5/16/2013,nm0009190 ,English Klingon,USA,After the crew of the Enterprise find an unstoppable force of terror from within their own organization,,,
95765,Drama ,nm0634159 nm0134073 nm0041066 nm0199774 ,2/23/1990,nm0868153 ,Italian English Portuguese,Italy France,A filmmaker recalls his childhood,,,
130121,Comedy Crime Romance ,nm0000424 nm0000675 nm0001001 nm0949350 ,8/20/1999,nm0538614 ,English,UK USA,An English auctioneer proposes to the daughter of a mafia kingpin,,,
1718903,Drama Music Romance ,nm1154749 nm1571804 nm0002018 nm4714579 ,3/29/2012,nm2791932 nm2790431 ,English,UK Germany,After suffering humiliation by the crew Invincible,,,
2396421,Documentary ,nm0011753 nm5365626 nm0021826 nm0026687 ,9/13/2013,nm0268107 ,English,USA,Inspired by the critically-acclaimed book,,,
1491044,Biography Crime Drama ,nm0788335 nm0262635 nm0290556 nm0000213 ,5/2/2013,nm1033517 ,English,USA,The true story of Richard Kuklinski,,,
265208,Comedy Drama Romance ,nm0386472 nm0236202 nm0193846 nm0648249 ,4/9/2004,nm0339004 ,English,USA,A teenager's dreams come true when a former porn star moves in next door and they fall in love.,,,
98635,Comedy Drama Romance ,nm0000345 nm0000212 nm0000402 nm0456124 ,7/21/1989,nm0001661 ,English,USA,Harry and Sally have known each other for years,,,
1122836,Comedy Horror Sci-Fi Thriller ,nm0005202 nm1013318 nm0001598 nm0491357 ,,nm0329535 ,English,USA Canada,After crash landing near a desert town,,,
1741542,Drama Thriller ,nm0487254 nm0001409 nm0244999 nm1151200 ,11/30/2011,nm0545356 ,French,France Belgium,After growing up in a poor gypsy camp,,,
2436516,Action Adventure Comedy Horror ,nm0451307 nm0447240 nm1983888 nm2945270 ,5/10/2013,nm1354763 nm1356032 ,Hindi,India,A group of friends along with members of the Russian mafia get stuck on a remote island off the coast of Goa,,,
2345112,Drama Mystery Thriller ,nm1374980 nm0919991 nm0000671 nm0316079 ,10/2/2013,nm1481618 ,English,USA,A recounting of the chaotic events that occurred at Dallas' Parkland Hospital on the day U.S. President John F. Kennedy was assassinated.,,,
3165608,Documentary Music ,nm3595501 nm4025993 nm4290762 nm0713378 ,12/25/2013,nm0160840 ,English,USA,A backstage and on-stage look at Justin Bieber during his rise to super stardom.,,,
89941,Action Adventure Drama Thriller ,nm0000685 nm0000616 nm0000360 nm0373600 ,12/6/1985,nm0464846 ,English,USA,Two escaped convicts and a female railway worker find themselves trapped on a train with no brakes and nobody driving.,,,
2265534,Drama Romance ,nm0068338 nm0336701 nm0771414 nm0367176 ,2/24/2014,nm1225921 ,English,USA,A former valedictorian quits her reporter job in New York and returns to the place she last felt happy: her childhood home in Connecticut. She gets work as a lifeguard and starts a dangerous relationship with a troubled teenager.,,,
84934,Drama Romance ,nm0015081 nm0786920 nm0258905 nm0649803 ,9/1/1982,nm0351410 nm0351566 ,Turkish Kurdish,Turkey Switzerland France,A harsh portrait of Turkey,,,
1047540,Comedy Family ,nm0000345 nm0000541 nm0000673 nm0779866 ,12/25/2012,nm0275698 ,English,USA,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,,,
1255953,Drama Mystery War ,nm0044073 nm0246386 nm0309945 nm1323233 ,1/12/2011,nm0898288 ,French Arabic English,Canada France,Twins journey to the Middle East to discover their family history,,,
1189340,Crime Drama Thriller ,nm0000190 nm0000673 nm0000202 nm0000513 ,3/18/2011,nm1026778 ,English,USA,A defense attorney has a crisis of conscience when he represents a wealthy client who has a foolproof plan to beat the system.,,,
770828,Action Adventure Fantasy Sci-Fi ,nm0147147 nm0010736 nm0788335 nm0000178 ,6/14/2013,nm0811583 ,English,USA Canada UK,A young itinerant worker is forced to confront his secret extrastellar origin when Earth is invaded by members of his own race.,,,
2059318,Mystery Sci-Fi Thriller ,nm4359584 nm3822030 nm2347587 nm4676694 ,,nm3450601 ,English,UK,Dr David Wright's emotional torment now prevents him from functioning as a therapist. The woman he has loved has vanished from his life 'forever'...,,,
2309021,Drama Horror Thriller ,nm0756083 nm1024107 nm3400186 nm0751518 ,10/25/2013,nm0585344 ,English,USA France,The Parkers,,,
2558550,Documentary Biography Drama News ,nm6212745 ,,nm0277658 nm2107225 ,English,USA,'Life According to Sam' is about one family's courageous fight to save their only son from a rare and fatal disease...,,,
1478338,Comedy Romance ,nm1325419 nm0748973 nm0126284 nm0187719 ,5/13/2011,nm0082450 ,English,USA,Competition between the maid of honor and a bridesmaid,,,
65088,Drama ,nm0000404 nm0765546 nm0948772 nm0949574 ,8/13/1970,nm0001628 ,English,USA,The lives of a disparate group of contestants intertwine in an inhumanely grueling dance marathon.,,,
816462,Action Adventure Fantasy ,nm0597388 nm0000579 nm0000535 nm0002332 ,8/19/2011,nm1197971 ,English,USA,A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.,,,
117060,Action Adventure Thriller ,nm0000129 nm0000685 nm0000322 nm0001089 ,5/22/1996,nm0000361 ,English French Czech,USA,An American agent,,,
896798,Crime Mystery Thriller ,nm0000168 nm0000438 nm0578949 nm0350079 ,1/18/2008,nm0001317 ,English,USA,A former cop who now earns a wage as a crime scene cleaner unknowingly participates in a cover-up at his latest job.,,,
315733,Crime Drama Thriller ,nm0000576 nm0001125 nm0915208 nm0396812 ,11/19/2003,nm0327944 ,English,USA,A freak accident brings together a critically ill mathematician,,,
120728,Comedy Drama Music Romance ,nm0001721 nm0000295 nm0001177 nm0040015 ,9/4/1998,nm0001775 ,English,USA,Story of two female Manhattan book editors fresh out of college,,,
117894,Horror Thriller ,nm0001505 nm0121559 nm0421087 nm0176073 ,10/25/1996,nm0276169 ,English,USA,A lawyer is cursed by a gypsy to lose weight...and lose weight...and lose weight...,,,
2473682,Horror Thriller ,nm5594209 nm0246612 nm4493176 nm0762121 ,1/3/2014,nm0484907 ,English Spanish,USA,Jesse begins experiencing a number of disturbing and unexplainable things after the death of his neighbor...,,,
166485,Drama History Romance ,nm0000149 nm0000334 nm0000499 nm0271657 ,12/17/1999,nm0855035 ,English Thai French,USA,The story of the romance between the King of Siam and widowed British schoolteacher,,,
3406050,Comedy ,nm2758317 ,11/18/2013,nm2758317 ,English,UK,,,,
46487,Comedy ,nm0004244 nm0664339 nm0674525 nm0239379 ,6/16/1954,nm0004244 ,French German English,France,Monsieur Hulot comes to a beachside hotel for a vacation,,,
1282140,Comedy Romance ,nm1297015 nm0004789 nm0046112 nm0126004 ,9/17/2010,nm0323239 ,English,USA,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,,,
410297,Drama Fantasy Romance ,nm0000206 nm0000113 nm0001626 nm0609114 ,6/16/2006,nm0002159 ,English,USA Australia,A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident,,,
2023765,Drama ,nm3303059 nm2712984 nm3505606 nm4576399 ,3/1/2013,nm1908524 ,English,USA,17-year-old Jackie is in distress as her older brother Matthew gets his first girlfriend and prepares for college. Though Matthew does not share her incestuous desire,,,
2126403,Documentary Music ,nm0276349 nm1497594 nm1104231 nm0820094 ,6/5/2013,nm0276349 ,English,UK,Shane Meadows documents the reunion of iconic British band,,,
150377,Crime Mystery Thriller ,nm0000171 nm0000169 nm0339304 nm0918573 ,9/24/1999,nm0000915 ,English,USA Germany Canada,A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime,,,
2221714,Short Drama ,nm0170168 nm0211599 nm5116524 nm5116367 ,,nm4544020 ,Italian,Italy,Riccardo is a child with Down syndrome with a burning passion for the theatre. Each afternoon,,,
1824254,Documentary ,nm4006677 nm2238804 nm4808915 nm6079571 ,7/11/2013,nm0316795 ,English,USA,A documentary that details the creation of Julian Assange's controversial website,,,
449010,Action Adventure Family Fantasy ,nm1968873 nm0347149 nm0000460 nm0000518 ,12/15/2006,nm0266777 ,English,USA UK Hungary,In his homeland of Alagaesia,,,
101761,Biography Drama Music ,nm0000174 nm0000212 nm0001492 nm0001844 ,3/1/1991,nm0000231 ,English,USA,The story of the famous and influential 1960s rock band and its lead singer and composer,,,
455967,Comedy Romance ,nm0582462 nm1215338 nm0444223 nm0124208 ,7/28/2006,nm0858525 ,English,USA Canada,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,,,
2990738,Action Crime Thriller ,nm1117728 nm3294507 nm1978402 nm2156349 ,7/31/2013,nm4781635 ,Korean,South Korea,Young-Hwa Yoon,,,
365376,Drama Horror Mystery Thriller ,nm0453448 nm0947514 nm1280145 nm1371529 ,6/13/2003,nm0453518 ,Korean,South Korea,A family is haunted by the tragedies of deaths within the family.,,,
3311384,Documentary ,nm0065743 nm0086363 nm0000965 nm1404014 ,11/29/2013,nm2564978 nm2543162 ,English,UK,The Class of 92,,,
2040578,Sci-Fi ,nm2929749 nm0793532 nm0112492 nm1792652 ,12/14/2012,nm2403079 ,English,UK,Friends get together for a night out in a bar. Life is wonderful as a couple share their proposal moment...,,,
2610768,Comedy Romance ,nm2201881 nm1759326 nm5460472 nm5458582 ,1/17/2013,nm2204103 ,Turkish,Turkey,Celal,,,
2334649,Biography Drama ,nm0430107 nm0246686 nm0818055 nm0243806 ,7/26/2013,nm3363032 ,English,USA,The purportedly true story of Oscar Grant III,,,
82432,Adventure Drama History War ,nm0000154 nm0497826 nm0449652 nm0394176 ,8/28/1981,nm0001837 ,English,Australia,Two Australian sprinters face the brutal realities of war when they are sent to fight in the Gallipoli campaign in Turkey during World War I.,,,
132477,Biography Drama Family ,nm0350453 nm0177933 nm0000368 nm0654104 ,2/19/1999,nm0002653 ,English,USA,The true story of Homer Hickam,,,
1331307,Drama Horror Thriller ,nm1717152 nm1680220 nm1967827 nm1895420 ,10/30/2009,nm1304669 ,English,UK USA,Three college students set out to document what other people dread most.,,,
1104001,Action Adventure Sci-Fi ,nm0000313 nm1330560 nm1312575 nm0000310 ,12/17/2010,nm2676052 ,English,USA,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,,,
1204340,Drama ,nm0611932 nm0482311 nm4736095 nm5153144 ,10/7/2011,nm0175916 ,English,UK,Joseph,,,
1726861,Action Crime Thriller ,nm0243355 nm0998117 nm1361364 nm0530365 ,6/7/2013,nm0884659 ,French,France,Bankrobber Franck Adrien serves a prison sentence after successfully robbing a national bank,,,
119859,Drama History War ,nm0000335 nm0000531 nm0172604 nm0000949 ,4/11/1997,nm0000915 ,English Japanese Dutch Malay,Australia USA,Fact-based recounting of a group of women who are imprisoned on the island of Sumatra by the Japanese during World War II and used music as a relief to their misery.,,,
64603,Comedy Family Fantasy Sport ,nm0427894 nm0497891 nm0866835 nm0004983 ,3/13/1969,nm0829038 ,English Cantonese Spanish,USA,A race car driver becomes a champion with a Volkswagen Beetle with a mind of its own.,,,
159365,Drama Romance War ,nm0000179 nm0000173 nm0000250 nm0040586 ,12/25/2003,nm0005237 ,English,USA UK Romania Italy,In the waning days of the American Civil War,,,
498380,Drama History War ,nm0913822 nm0632497 nm0407296 nm1076976 ,2/2/2007,nm0000142 ,Japanese English,USA,The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II,,,
317219,Animation Adventure Comedy Family Sport ,nm0005562 nm0001372 nm0000056 nm1249256 ,6/9/2006,nm0005124 nm0710020 ,English Italian Japanese Yiddish,USA,A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs,,,
82522,Horror ,nm0826039 nm0005416 nm1130901 nm0103756 ,,nm0671569 ,English,USA,An escaped mental patient steals a station wagon and makes his way to the Bradleys' Thanksgiving celebration,,,
53604,Comedy Drama Romance ,nm0000493 nm0000511 nm0534045 nm0001827 ,9/16/1960,nm0000697 ,English,USA,A man tries to rise in his company by letting its executives use his apartment for trysts,,,
1495776,Action Drama Horror Sci-Fi ,nm3585916 nm3410340 nm2919077 nm1553203 ,3/12/2013,nm3449616 nm1963111 ,English,USA,The military's attempt to shoot down an orbiting satellite unleashes a space-borne epidemic on a remote,,,
380510,Drama Fantasy ,nm0001838 nm0000242 nm1519680 nm0000215 ,1/15/2010,nm0001392 ,English,USA UK New Zealand,Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.,,,
53198,Crime Drama ,nm0529543 nm0753716 nm0561158 nm0213948 ,11/16/1959,nm0000076 ,French English,France,Intensely touching story of a misunderstood young adolescent who left without attention,,,
1104006,Horror Thriller ,nm4558737 nm0059215 nm1787370 nm1080974 ,6/19/2009,nm0660707 ,English,USA France Canada,A demolition company agent uncovers the horrifying secrets held within a building she's having razed.,,,
463027,Drama Thriller ,nm0206257 nm1039977 nm1913997 nm1089685 ,,nm1181799 ,English,USA,A college co-ed is brutally raped and struggles alone to rebuild her life.,,,
80487,Comedy Sport ,nm0000331 nm0001098 nm0000195 nm0461095 ,7/25/1980,nm0000601 ,English,USA,An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.,,,
94008,Action Crime Drama Romance Thriller ,nm0000297 nm0000211 nm0000966 nm0001583 ,10/9/1987,nm0000631 ,English,USA,A married New York cop falls for the socialite murder witness he's been assigned to protect.,,,
780607,Horror Sci-Fi Thriller ,nm1768017 nm0919482 nm1407651 nm0628897 ,7/4/2008,nm1410159 nm0124112 ,English,USA,A horror film told in three parts,,,
298130,Horror Mystery Thriller ,nm0915208 nm0376540 nm0004051 nm0233562 ,10/18/2002,nm0893659 ,English,USA Japan,A young journalist must investigate a mysterious videotape which seems to cause the death of anyone in a week of viewing it.,,,
2024519,Drama Music Romance ,nm0046424 nm0374949 nm4636536 nm0887769 ,10/10/2012,nm0886976 ,Flemish English,Belgium Netherlands,Elise and Didier fall in love at first sight,,,
443706,Crime Drama Mystery Thriller ,nm0350453 nm0000375 nm0749263 nm0000381 ,3/2/2007,nm0000399 ,English,USA,A San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac killer.,,,
1446714,Adventure Mystery Sci-Fi ,nm0636426 nm1334869 nm1055413 nm0000234 ,6/8/2012,nm0000631 ,English Gaelic,USA UK,A team of explorers discover a clue to the origins of mankind on Earth,,,
99423,Action Thriller ,nm0000246 nm0040472 nm0000889 nm0001817 ,7/4/1990,nm0001317 ,English Spanish,USA,John McClane,,,
313542,Drama Thriller ,nm0000131 nm0001838 nm0000432 nm0000163 ,10/17/2003,nm0001219 ,English French Italian,USA,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,,,
301470,Horror Thriller ,nm0106534 nm0936403 nm0043704 nm0616068 ,8/29/2003,nm0759207 ,English,USA,Set a few days after the original,,,
340377,Comedy Drama ,nm0227759 nm0165101 nm0134072 nm0071345 ,12/5/2003,nm0565336 ,English Spanish,USA,When his only friend dies,,,
45061,Comedy Drama Romance ,nm0000078 nm0000058 nm0280178 nm0000955 ,9/14/1952,nm0000406 ,English Irish Gaelic,USA,A retired American boxer returns to the village where he was born in Ireland,,,
36154,Short ,nm0220305 nm0352413 ,,nm0220305 nm0352413 ,,,,,,
1029234,Drama Horror Thriller ,nm1662011 nm1227864 nm0126743 nm0869590 ,9/3/2008,nm1052791 ,French,France Canada,A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend,,,
123964,Comedy Crime Drama ,nm0000552 nm0001454 nm0044762 nm0001024 ,4/16/1999,nm0001130 ,English,USA,The story of two criminals (Eddie Murphy and Martin Lawrence) who discover the value of life after being sentenced to life imprisonment.,,,
2077851,Comedy ,nm1898126 nm0024404 nm0714310 nm0001406 ,4/4/2013,nm1898126 nm0057592 ,English,USA,A burgeoning stand-up comedian struggles with the stress of a stalled career,,,
35318,Crime Thriller Mystery ,nm0001651 nm0115558 nm0030166 nm0219666 ,9/18/1942,nm0712639 ,English,USA,When Nazi saboteurs jeeringly predicts to the nation of new depredations via their radio Voice of Terror...,,,
266465,Action Crime Drama Thriller ,nm0004874 nm0648249 nm0005478 nm0798316 ,4/4/2003,nm0336620 ,English Spanish,USA Germany,A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,,,
341384,Action Drama War ,nm0417520 nm1120335 nm1280733 nm1041999 ,11/22/2002,nm1104118 ,Korean,South Korea,At South Korea's border with the North,,,
1740002,Action Crime Drama ,nm0938893 nm1284845 nm1507882 nm2074459 ,6/21/2012,nm1110912 ,Cantonese English,Hong Kong,A rookie cop takes on a veteran escape driver in a death defying final showdown on the streets of Hong Kong.,,,
