0076729	Action Comedy Romance 	nm0000608 nm0000398 nm0715274 nm0377947 	1977-05-27	nm0624102 	English	USA	The Bandit is hired on to run a tractor trailer full of beer over county lines in hot pursuit by a pesky sheriff.
0182446	Comedy Romance 	nm0131033 nm0090521 nm0217466 nm0723204 	1988-05-13	nm0042812 nm0002194 	Italian	Italy	Five stories, five lives which run into one another: a declining TV star, a fragile young girl, a mistress...
1353033	Drama Family 	nm1335387 nm0858128 nm0415549 nm0706721 	2012-05-18	nm3250747 	Malayalam	India	A story of homecoming from late 1970s, when 10 year old Vicky arrives at his grandparents home in rural Kerala to attend his grandfather's funeral...
2923076	Action Sci-Fi 	nm0344603 nm1707109 nm0517638 nm5679083 	2010-01-23	nm0344603 nm3753514 	English	USA	The citizens of a small town face a nightmare of apocalyptic proportions after a government plane crashes nearby, unleashing a top-secret government experiment that can't be contained.
0180708	Drama 	nm0005569 nm0222643 nm0001634 nm0942875 	1999-02-14	nm0201969 	English	USA	A woman returns to her home town to sort out her troubled marriage and finds new happiness in the rekindling of a broken friendship with her cousin.
0076723	Comedy Drama Sport 	nm0000056 nm0648920 nm0001510 nm0912874 	1977-02-25	nm0001351 	English	USA	A failing ice hockey team finds success using constant fighting and violence during games.
0074958	Drama 	nm0001159 nm0000034 nm0002075 nm0000380 	1976-11-27	nm0001486 	English	USA	A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.
0049778	Biography Drama Sport 	nm0000056 nm0000765 nm0806041 nm0373012 	1956-12-12	nm0936404 	English	USA	Rocky Graziano is building a career in crime, when he's finally caught and arrested. In jail, he is undisciplined...
0169547	Drama 	nm0000228 nm0000906 nm0000301 nm0004747 	1999-10-01	nm0005222 	English	USA	Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after becoming infatuated with his daughter's attractive friend.
2948266	Comedy 	nm0307531 nm0012948 nm0000153 nm0000415 	2013-07-12	nm0307531 	English	USA	Faced with the absurd competitiveness surrounding his son's youth league baseball team, Max Morris, a famous comedian...
1976989	Drama Romance War 	nm2955013 nm1954240 nm1631435 nm3271473 	2013-03-22	nm2421181 	English	USA	When a young soldier in Vietnam gets dumped by his hometown girl, he and his best friend decide to go AWOL and return to the States to win her back.
0408318	Comedy Drama Romance 	nm0147767 nm0110334 nm1690409 nm0840436 	2005-05-13	nm0477597 	Danish English	Denmark Iceland	A young man spurs romance and helps his friend and himself go through times and struggles of their ordinary life in Denmark.
0926762	Crime Drama Mystery Romance Thriller 	nm0100460 nm0670350 nm0774386 nm0888652 	2008-10-22	nm0887452 	Flemish	Belgium	Five close friends, all of them married, share a loft to meet their mistresses. One day they find the body of a young woman in the loft. Since there are only five keys to the loft, the five men begin to suspect each other of murder.
0142688	Mystery Thriller 	nm0000136 nm0001449 nm0000565 nm0782561 	2000-03-10	nm0000591 	English French Latin Portuguese Spanish	Spain France USA	A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.
0080661	Mystery Thriller 	nm0000323 nm0001141 nm0000262 nm0330360 	1980-07-25	nm0000361 	English	USA	A mysterious, tall blonde woman murders one of a psychiatrist's patients, and then goes after the high class call girl who witnessed the murder.
1568798	Drama Mystery Sci-Fi 	nm1761677 nm1408714 nm3371512 nm2218315 		nm2776253 	English	USA	Parallel worlds collide as a secret society policing this phenomena track a man whose wife has seemingly disappeared.
0416854	Comedy Crime Drama Thriller 	nm1001195 nm1281872 nm0670739 nm1488529 	2003-11-21	nm0889943 nm1033822 	Turkish	Turkey	
2821088	Drama 	nm0512071 nm0557859 nm0060657 nm0836977 	2013-08-07	nm0219136 	French English	France Germany	Marco returns to Paris after his brother-in-law's suicide, where he targets the man his sister believes caused the tragedy - though he is ill-prepared for her secrets as they quickly muddy the waters.
0138403	Short Biography Drama 	nm0825574 nm0725894 nm1389076 nm0005404 		nm0000759 	English	USA	The rise and fall of Dirk Diggler.
0268126	Comedy Drama 	nm0000115 nm0000658 nm0177933 nm0842770 	2003-01-10	nm0005069 	English Latin	USA	A lovelorn screenwriter becomes desperate as he tries and fails to adapt The Orchid Thief by Susan Orlean for the screen.
2075292	Action Horror 	nm0441384 nm0410951 nm0475602 nm1074610 		nm2764304 	Japanese	Japan	
0473709	Comedy Drama 	nm0000141 nm0000244 nm0344435 nm0339460 		nm0440458 	English	USA	The story of a TV pilot as it goes through the Network TV process of casting, production and finally airing.
0479773	Drama Romance 	nm0161133 nm1058565 nm0618520 nm1422733 	2005-09-23	nm1252754 	Korean	South Korea	
0473705	Drama Mystery 	nm0000128 nm1046097 nm0000255 nm0000545 	2009-04-17	nm0531817 	English Cantonese	USA UK France	When a congressional aide is killed, a Washington D.C. journalist starts investigating the case involving the congressman, his old college friend.
3381754	Comedy Romance 	nm1137738 nm3262096 nm0304265 nm2704843 	2013-12-06	nm1137738 	Tamil	India	An arranged marriage is interrupted by a rather personal problem.
0039631	Comedy Crime Drama 	nm0000122 nm0180900 nm0734467 nm0507673 	1947-12-08	nm0000122 	English	USA	A suave but cynical man supports his family by marrying and murdering rich women for their money, but the job has some occupational hazards.
0117509	Drama Romance 	nm0000138 nm0000132 nm0000491 nm0674782 	1996-11-01	nm0525303 	English	USA	Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.
0043335	Western 	nm0752813 nm0872456 nm0119302 nm0696481 	1951-11-19	nm0751514 	English	USA	The outlaws of the Clanton and Younger gangs are the heroes of this fictionalized biography.
1715802	Documentary Drama Family 	nm5013464 nm4997951 nm5013301 nm5013237 		nm4048013 	English	USA	In 1994 Oregon became the first state to legalize physician-assisted suicide. At the time, only Belgium...
0099654	Comedy Family Fantasy 	nm0001070 nm0751274 nm0629370 nm0000846 	1990-06-29	nm0001627 	English	USA	Elliot Hopper is a widower with three children, he is currently working on a deal. It seems like his...
0808417	Animation Biography Drama War 	nm0557859 nm0000366 nm0001687 nm0201638 	2007-06-27	nm1749112 nm2277869 	French English Persian German	France USA	Poignant coming-of-age story of a precocious and outspoken young Iranian girl that begins during the Islamic Revolution.
1410272	Drama 	nm3396024 nm3390887 nm3395875 nm3394052 	2010-04-02	nm3109814 	Kurdish Turkish	Germany Turkey	Diyarbakir, in the late nineties: Two young Kurdish children are forced to live on the street after their parents have been murdered by a member of a secret state security force.
1634286	Comedy Drama 	nm0004755 nm0601376 nm0024404 nm1130627 	2012-11-09	nm0350455 	English	USA	After losing his job, a journalist reluctantly agrees to help his oddball friend with his bid to earn a seat on the Seattle City Council.
1149405	Documentary 	nm2017924 nm0124133 nm0155277 nm2029142 	2008-12-05	nm1179906 nm0504357 	English	USA	A redemptive tale of an aspiring rap artist surviving failed levees and her own troubled past and seizing a chance for a new beginning.
0453533	Horror Thriller 	nm0257598 nm1404049 nm1130845 nm0662475 	2007-10-24	nm1118463 	English	USA	A young pathology med student suspects that the spirit of a dead cadaver in the hospital morgue where she works is killing off all those who handle or desecrate the body.
0082477	Comedy Drama Romance 	nm0329947 nm0378342 nm0195438 nm0342931 	1982-05-26	nm0287025 	English	UK	Gregory is a normal teen who is infatuated with a classmate. He must work to win her affection.
0065012	Comedy 	nm0179196 nm0386331 nm0394588 nm0614843 	1970-04	nm0939674 	English	UK	Four people go to great lengths to obtain the fortune left in a will by a very wealthy practical joker.
0365852	Family Fantasy 	nm1223653 nm0680766 nm0244957 nm1078800 	2004-02-13	nm1371548 	English	UK	TOOTH tells the story of a young, feisty Tooth Fairy, who lives in a world called Fairytopia that has lost its ability to use magic...
1280567	Crime Drama Thriller 	nm3231881 nm1899319 nm1596088 nm3115445 	2008-10-24	nm0000853 	Portuguese French Spanish English German Italian Japanese	Brazil France	A chronicle of a real-life bus hijacking in Rio de Janeiro that occurred on June 12, 2000.
0095031	Comedy Crime 	nm0000188 nm0000323 nm0000444 nm0734668 	1988-12-14	nm0000568 	English	USA	Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of $50.000 first.
2013293	Animation Biography Drama History Romance War 	nm0330687 nm1024677 nm1289434 nm0001737 	2013-07-20	nm0594503 	Japanese German Italian French	Japan	A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.
2327253	Comedy Drama 	nm0826198 nm1794849 nm0326988 nm0306967 		nm4974587 	English	USA	The story of a thirty-year-old social misfit who befriends an illegal Mexican laborer. Together they hatch an ill-advised plan to rescue the immigrant's mother and sister who are being held captive across the border.
0870111	Drama History 	nm0001449 nm0790688 nm0000102 nm0005377 	2009-01-23	nm0000165 	English	USA UK France	A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.
0426462	Comedy Crime Drama 	nm1401531 nm0068338 nm0068679 nm1036340 		nm1027891 	English	USA	Darren Giles has lost his college scholarship, can't work up the courage to ask out the girl of his...
2865258	Short Comedy 	nm0026621 nm2563879 nm4295582 nm3085576 		nm3085576 	English	UK	Four friends, young business men with everything, can't seem to hold down a date. They meet Leah and make a bet for a date.
0111341	Comedy Drama 	nm0896902 nm0395814 nm0269841 nm0022034 	1994-04-28	nm0850601 	Hungarian	Hungary Germany Switzerland	In a small, dilapidated village in 1990s Hungary, life has come to a virtual stand-still. The Autumn rains have started...
0046309	Comedy 	nm0000006 nm0536167 nm0592109 nm0885098 	1953-10-22	nm0290041 nm0345373 	Italian	Italy	Five portraits of actresses in their "common" life, seen as women rather than movie stars.
0093407	Crime Drama Romance 	nm0000530 nm0000415 nm0000375 nm0000652 	1987-11-06	nm0437709 	English Spanish	USA	A college freshman returns to L.A. for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.
1095217	Crime Drama 	nm0000115 nm0578949 nm2963760 nm0000174 	2009-09-11	nm0001348 	English Spanish	USA	Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
0235198	Drama Horror Thriller 	nm0410903 nm0793402 nm0768017 nm0475165 	2000-03-03	nm0586281 	Japanese	Japan	A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all.
0113552	Action Crime Thriller 	nm0000325 nm0000168 nm0000115 nm0000166 	1995-04-21	nm0775447 	English	USA	A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.
0076578	Documentary Sport 	nm0000216 nm0002073 nm0274830 nm0274833 	1978-03-31	nm1000159 nm0278478 	English	USA	From Gold's Gym in Venice Beach California to the showdown in Pretoria, amateur and professional bodybuilders prepare for the 1975 Mr...
0076574	Drama 	nm0001958 nm0000995 nm0000024 nm0001831 	1977-02-09	nm0720297 	English	France Switzerland UK	Clive Langham (Sir John Gielgud) spends one tormenting night in his bed suffering from health problems and thinking up a story based on his relatives...
0245046	Drama Romance Thriller War 	nm0000949 nm0281424 nm0190206 nm1130277 	2002-02-22	nm0000788 	English	UK Australia Germany	A young Scottish woman joins the French Resistance during World War II to rescue her Royal Air Force boyfriend who is lost in France.
0075066	Comedy Crime 	nm0000634 nm0007042 nm0001153 nm0477297 	1976-12-17	nm0001175 	English	UK USA	Charles Dreyfus threatens to destroy the world with a doomsday device if Inspector Clouseau is not killed. Naturally, this is far harder than it sounds.
0065761	Mystery Thriller 	nm0002082 nm0001500 nm0816457 nm0135548 	1971-05-21	nm0000783 	Italian	Italy France West Germany	A newspaper reporter and a retired, blind journalist try to solve a series of killings connected to a pharmaceutical company's experimental, top-secret research projects and in so doing, both become targets of the killer.
0113080	Drama Romance 	nm0042488 nm0121559 nm0233027 nm0319826 	1996-08-07	nm0001325 	English Japanese German	USA Germany Japan	The same situation is played out in different cities (New York, Berlin and Tokyo). A lover has to choose...
0448011	Action Drama Mystery Sci-Fi Thriller 	nm0000115 nm2425105 nm0126284 nm3041648 	2009-03-20	nm0001639 	English	USA UK Australia	M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.
0443274	Action Crime Drama Thriller 	nm0000598 nm0001845 nm0289142 nm0569226 	2008-02-22	nm0871428 	English Spanish	USA	The attempted assassination of the American President is told and re-told from several different perspectives.
0282120	Adventure Animation Family Comedy Fantasy 	nm0000347 nm0000391 nm0281359 nm0000327 	2002-12-20	nm0539782 nm0569814 	English	USA	Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....
0051404	Drama 	nm0086116 nm0108400 nm0617741 nm0480942 	1959-01	nm0001031 	French	France	Francois comes back to his home village in France after more than a decade. He notices that the village hasn't changed much...
0443272	Biography Drama History War 	nm0000358 nm0000398 nm0000657 nm0330687 	2012-11-16	nm0000229 	English	USA	As the Civil War continues to rage, America's president struggles with continuing carnage on the battlefield and as he fights with many inside his own cabinet on the decision to emancipate the slaves.
0119528	Comedy Drama Fantasy 	nm0000120 nm0005491 nm0178176 nm0000144 	1997-03-21	nm0001723 	English	USA	A fast track lawyer can't lie for 24 hours due to his son's birthday wish after the lawyer turns his son down for the last time.
0033028	Action Adventure Romance 	nm0001224 nm0550782 nm0001647 nm0187981 	1940-07-01	nm0002031 	English	USA	Geoffrey Thorpe is an adventurous and dashing pirate, who feels that he should pirate the Spanish ships for the good of England...
0310793	Documentary History 	nm0601619 nm0000032 nm0001504 nm0021201 	2002-10-09	nm0601619 	English	Canada USA Germany	Filmmaker Michael Moore explores the roots of America's predilection for gun violence.
0340163	Crime Drama Mystery Thriller 	nm0000246 nm0001629 nm0005583 nm1497548 	2005-03-11	nm0802807 	English	USA Germany	A failed police negotiator turned small town cop, must save the lives of a family held hostage, which draws him into a much more dangerous situation.
0070047	Horror 	nm0000995 nm0001884 nm0000304 nm0002011 	1973-12-26	nm0001243 	English Latin Greek French German Arabic	USA	When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.
0070040	Drama Fantasy 	nm0273178 nm0319834 nm0868479 nm0854440 	1977-01-05	nm0258977 	Spanish	Spain	A sensitive seven-year-old girl living a small village in 1940 rural Spain is traumatized after viewing James Whale's "Frankenstein" and drifts into her own fantasy world.
0119527	Crime Drama Mystery Thriller 	nm0000619 nm0001606 nm0740264 nm0000250 	1998-01-30	nm0665321 nm0665322 	English Spanish	USA	Textile company heir Wayland is accused of murder of a prostitute named Elizabeth, whose body was found cut in two in the park...
0209077	Drama 	nm1076235 nm0120023 nm1232566 nm0199920 	2003-01-30	nm0164187 nm0005767 	English	USA Netherlands France	Ken Park is about several Californian skateboarders' lives and relationships with and without their parents.
0118002	Comedy Romance 	nm0000113 nm0001459 nm0226820 nm0001433 	1996-01-12	nm0071611 	English	USA	Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that _last_ job...
0103772	Mystery Thriller 	nm0000140 nm0000232 nm0001169 nm0000675 	1992-03-20	nm0000682 	English	USA France	A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.
0054389	Crime Drama Thriller 	nm0002198 nm0239447 nm0074303 nm0580440 	1962-07-23	nm0000076 	French	France	Charlie Kohler is a piano player in a bar. The waitress Lena is in love with him. One of Charlie's brother...
0103776	Action Fantasy 	nm0000474 nm0000362 nm0000201 nm0000686 	1992-06-19	nm0000318 	English	USA UK	When a corrupt businessman and the grotesque Penguin plot to take control of Gotham City, only Batman can stop them, while the Catwoman has her own agenda.
0033234	Comedy Drama History Romance Western 	nm0392529 nm0926072 nm0528677 nm0640930 	1940-10-04	nm0453245 	English	USA	Pecos businessman Matt Gardner is buying up freighters, or wagon trains of food supplies, at cheap prices through intimidation...
1686067	Comedy Drama 	nm1871951 nm2082567 nm0007814 nm2759746 	2011-11-02	nm0586123 	Arabic	Belgium Italy France	A comedy/drama set in a village and centered on a battle of the sexes, where women threaten to withhold sexual favors if their men refuse to fetch water from a remote well.
3132086	Drama 	nm2759746 nm0166438 nm5889290 nm0049235 	2014-04-23	nm5889289 	English Arabic Hebrew	Occupied Palestinian Territory Italy Germany France	
0123034	Drama Mystery Romance Thriller 	nm0000498 nm0890232 nm0000871 nm0005392 	1998-08-12	nm0741942 	English	USA	Two college students kill their roommate and make it look like a suicide.
0170691	Drama War 	nm0268199 nm0205127 nm0004286 nm0347509 	2001-01-19	nm0001708 	English	USA Germany	A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.
0389860	Comedy Drama Fantasy Romance 	nm0001191 nm0000295 nm0000686 nm0001327 	2006-06-23	nm0178997 	English Portuguese Japanese	USA	A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.
0089748	Drama 	nm0195617 nm0543547 nm0438905 nm0618768 	1985-10-11	nm0001437 	Serbian Hungarian	Yugoslavia	Tito's break-up with Stalin in 1948 marked the beginning of not only confusing, but also very dangerous years for many hard-core Yugoslav communists...
1729637	Action Comedy Romance 	nm0006795 nm0004626 nm0044796 nm2147526 	2011-08-31	nm0796504 	Hindi English	India	The daughter of a wealthy nobleman secretly falls in love with her bodyguard.
0337978	Action Crime Thriller 	nm0000246 nm0519043 nm0648249 nm0702572 	2007-06-27	nm0936482 	English Italian French	USA UK	John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
0112688	Drama Crime Mystery 	nm0000172 nm0001806 nm0005148 nm0001616 	1995-09-13	nm0000490 	English	USA	Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.
0822849	Drama 	nm0000102 nm0001315 nm1851028 nm0385792 	2008-04-18	nm0002055 	English	USA	A deadly collision between a train and car lead to an unlikely bond between the train engineer and a young boy who escapes the carnage.
0118998	Comedy Family Fantasy 	nm0000552 nm0001967 nm0001115 nm0001624 	1998-06-26	nm0858525 	English	USA	A Doctor finds out that he can understand what animals are saying. And the animals find out that he understands.
0219699	Drama Horror Mystery Thriller 	nm0000949 nm0005017 nm0000206 nm0000610 	2001-01-19	nm0000600 	English	USA	A woman with extrasensory perception is asked to help find a young woman who has disappeared.
1879032	Comedy Fantasy 	nm0732497 nm0447695 nm0197855 nm1117791 	2013-06-07	nm0585452 	English	USA	Two teens battle their way through a religious apocalypse on a mission to defeat the Antichrist.
1879030	Drama 	nm3270229 nm3509272 nm3524832 nm1987148 	2011-09-14	nm0099324 	French	France	In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.
1153053	Comedy 	nm1422176 nm1865834 nm0935921 nm0180984 		nm0438223 	English	USA	In this super-feel-good foodie comedy, young Manhattan chef Samir rediscovers his heritage and his passion for life through the enchanting art of cooking Indian food.
1954598	Comedy Drama 	nm3828984 nm3087728 nm4495174 nm1277428 	2011-12-08	nm1834891 	Hindi Punjabi Urdu English	India	Three women hire a fourth to try and get even with a con-man.
0076722	Crime Thriller 	nm0645663 nm0824787 nm0937417 nm0084745 	1977-12-26	nm0259693 nm0373190 	Danish	Denmark	
0369878	Drama 	nm5738781 nm1108319 nm0159885 nm0433738 	2007-04-20	nm1334455 	Danish	Denmark	A mockumentary where reality and fiction are combine to create drama. The director has deceived and manipulated leading world politicians, as well as politicians in his own country, for satirical effect.
0061814	Crime Drama 	nm0036663 nm0052288 nm0000977 nm0002039 	1968-01-26	nm0670282 	English	USA	Late one night, two young toughs hold hostage the passengers in one car of a New York subway train.
0119859	Drama History War 	nm0000335 nm0000531 nm0172604 nm0000949 	1997-04-11	nm0000915 	English Japanese Dutch Malay	Australia USA	Fact-based recounting of a group of women who are imprisoned on the island of Sumatra by the Japanese during World War II and used music as a relief to their misery.
0124102	Horror Thriller 	nm0300824 nm0001615 nm0811124 nm0364126 	1998-10-02	nm0682239 	English	USA	The place is Helverton, Colorado, a town of about 350,000 people. 15-year-old Genevieve Gage and her...
0041761	Crime Drama Film-Noir 	nm0103722 nm0730533 nm0828523 nm0000989 	1949-11-28	nm0070670 	English	USA	Two narcotics agents go after a gang of murderous drug dealers who use ships docking at the New York harbor to smuggle in their contraband.
0020678	Short Comedy 	nm0491048 nm0001316 nm0122594 nm0177371 	1930-04-26	nm0663613 	English	USA	In the dead of winter, street musicians Stanley and Oliver aren't getting much business in a run-down neighborhood...
0305711	Comedy Romance 	nm0005110 nm0005261 nm0437283 nm0608378 	2003-01-10	nm0506613 	English Italian French German	USA Germany	A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.
2069798	Thriller 	nm0102153 nm2294409 nm0218716 nm1577400 		nm2879882 	English	USA	After going broke, Gwen Stevens is forced to return to her abandoned childhood home hoping to pick up the pieces of her life...
1566648	Documentary 	nm5653572 nm5653622 nm1146602 nm5661092 	2010-11-26	nm0346550 	English	USA	Filmmaker Davis Guggenheim reminds us that education "statistics" have names: Anthony, Francisco, Bianca...
0077452	Comedy 	nm0000968 nm0929093 nm0579202 nm0109370 	1978-06-21	nm0000853 	Portuguese	Brazil	In a small city of Brazil, Flor (a very good looking woman) marries Vadinho, a very handsome and erotic man...
2519480	Documentary 			nm4300697 nm5374136 	English	USA	
0074483	Action Crime Thriller 	nm0000142 nm0002033 nm0345340 nm0226947 	1976-12-22	nm0267309 	English	USA	Dirty Harry must foil a terrorist organization made up of disgruntled Vietnam veterans. But this time, he's teamed with a rookie female partner that he's not too excited to be working with.
2493466	Horror 	nm1880510 nm1224532 nm0441548 nm0632656 	2013-05-18	nm0620378 	Japanese	Japan	Nursing student Asuka (Atsuko Maeda) has just moved into an apartment complex with her parents and younger brother...
0074486	Fantasy Horror 	nm0620756 nm0829270 nm0430543 nm0060931 	1978-12-31	nm0000186 	English	USA	Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.
0415023	Drama Mystery Thriller 	nm0356625 nm0427379 nm1335915 nm0706548 	2005-02-11	nm0994537 	Norwegian English Swedish	Norway	After her son is hospitalized, a doctor cheats on her husband with a snow plow driver who is a suspect in her investigation of the recent death of a young Arab boy.
2603308	Horror Thriller 	nm4382111 nm4373557 nm2725257 nm1957822 	2014-03-25	nm5464371 	Thai English	Thailand	Three Thai teens in New York City are planning the New Year's Party of their lives. They called Jesus...
1572491	Comedy Drama 	nm1693112 nm0209409 nm3016653 nm0848110 	2010-12-17	nm0407067 	Spanish	Spain France	A young trapeze artist must decide between her lust for Sergio, the Happy Clown, or her affection for Javier, the Sad Clown, both of whom are deeply disturbed.
2380247	Documentary 	nm3357331 nm3398380 nm3397657 nm3390731 		nm0122741 nm5023740 	English	USA	A documentary that examines the 1989 case of five black and Latino teenagers who were convicted of raping a white woman in Central Park. After having spent between 6 and 13 years each in prison, a serial rapist confessed to the crime.
1049402	Biography Drama 	nm0290556 nm0745403 nm2062720 nm3117836 	2010-08-27	nm0258531 nm0295243 	English	USA	As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.
1049405	Comedy Drama Romance 	nm0582462 nm1246371 nm0451600 nm1328152 	2009-02-12	nm0230286 	English Hindi	UK USA India	An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone.
1838618	Horror Thriller 	nm2319146 nm1224068 nm3761894 nm2216549 	2011-12-28	nm2293027 	Spanish	Spain	In 2011, five Medical students investigated an abandoned mining town in search of paranormal evidence... They found them.
0093300	Thriller 	nm0308882 nm0346411 nm0005522 nm0949744 	1987-07-17	nm0765121 	English	USA	Chief Brody's widow believes that her family is deliberately being targeted by another shark in search of revenge.
1727258	Horror Thriller 	nm0700712 nm2237471 nm2377802 nm0001572 		nm0614138 	English	USA	While on a class observation trip at a local mental hospital, young psychology major Abby Jones (Christine Evangelista)...
1663662	Action Adventure Sci-Fi 	nm0252961 nm0402271 nm0452860 nm0206359 	2013-07-12	nm0868219 	English Japanese Cantonese Mandarin	USA	As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.
1409024	Action Comedy Sci-Fi 	nm0000226 nm0000169 nm0000982 nm1318596 	2012-05-25	nm0001756 	English	USA	Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.
0104879	Comedy Romance 	nm0131541 nm0000371 nm0913997 nm0674991 		nm0811143 	English	USA	A romantically hapless young man (Scott) has his life changed when he finds the proverbial genie-in-a-bottle...
0811080	Action Family Sport 	nm0386472 nm0289142 nm0000207 nm1675002 	2008-05-09	nm0905152 nm0905154 	English	USA Australia Germany	A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.
0367085	Comedy 	nm0002391 nm0004879 nm0000792 nm0366389 	2004-05-28	nm0855843 	English Spanish	USA	Things get raucously funny aboard the maiden flight of a black-owned airline, thanks to some last-minute passenger additions.
0367089	Comedy Drama 	nm0997240 nm0001099 nm0001473 nm0251986 	2006-03-03	nm0000876 	English	USA	Based on the true childhood experiences of Noah Baumbach and his brother, The Squid and the Whale tells the touching story of two young boys dealing with their parents' divorce in Brooklyn in the 1980s.
1407049	Horror Mystery Thriller 	nm2057726 nm1566474 nm0233079 nm2334994 		nm1543846 	English	Canada USA	After a mysterious malfunction sends their small plane climbing out of control, a rookie pilot and her four teenage friends find themselves trapped in a deadly showdown with a supernatural force.
0926759	Drama 	nm0303826 nm0951456 nm1918862 nm0343082 	2008-07-23	nm1462495 	French	France	Five key days in a family's life.
0231775	Comedy Fantasy 	nm0001674 nm0005093 nm0001590 nm0506405 	2001-02-16	nm0919363 nm0919369 	English	USA Australia Germany Canada	After dying before his time, an aspiring comic gets a second shot at life...by being reincarnated as a wealthy but un-likeable businessman.
0057163	Drama 	nm0000056 nm0002048 nm0623658 nm0001121 	1963-05-29	nm0728688 	English	USA	Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth...
1986806	Animation Short 	nm0244630 nm0224007 nm1137414 nm0724656 	2011-10-18	nm2304017 	English	USA	Catwoman attempts to track down a mysterious cargo shipment that is linked to a Gotham City crime boss called Rough Cut.
2521404	Drama 	nm2373595 nm0083948 nm1643278 nm0175510 	2013-06-11	nm0924684 	English	USA	Jewish girl Esther is chosen as the new queen consort to King Xerxes of Persia. Will she be able to stop the evil Lord Haman's plot to exterminate the Jews?
0424823	Comedy Crime Sport 	nm0283945 nm0000686 nm0520064 nm0702572 	2007-08-29	nm0304830 	English Mandarin	USA	Down-and-out former professional ping-pong phenom, Randy Daytona, is sucked into a maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch-fiend Feng.
0487273	Drama 	nm0003508 nm0000322 nm0098793 nm0220017 	2007-03-07	nm0029242 	French English	France	Paris, 1984: A group of friends contend with the first outbreak of the AIDS epidemic.
0433442	Mystery Thriller 	nm0001264 nm0001731 nm0639774 nm0004395 	2006-11-10	nm0438090 	English	USA	Joanna Mills, a traveling business woman, begins having nightmares of a murder that occurred 15 years ago. Soon she is drawn to an old farmhouse, where the murder took place.
1833844	Drama Horror Thriller 	nm0429363 nm3881852 nm0012389 nm4492084 	2012-08-31	nm3270827 	English Italian	UK	A sound engineer's work for an Italian horror studio becomes a terrifying case of life imitating art.
0120142	Comedy Drama Fantasy Romance Sport 	nm0005541 nm0362429 nm0001601 nm0005230 	1997-03-28	nm0589168 	English	USA	Antoine and Kenny Tyler are NCAA college basketball players, and Antoine is the star. Suddenly Antoine...
0223897	Drama 	nm0000228 nm0005286 nm0000166 nm0001542 	2000-10-20	nm0001460 	English	USA	A young boy attempts to make the world a better place after his teacher gives him that chance.
0033729	Drama Family 	nm0682074 nm0000058 nm0496819 nm0187981 	1942-04-09	nm0000406 	English Welsh	USA	At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life.
